Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
849,24969,2025-03-24T14:02:46+00:00,2025-04-18T09:23:47.830412,"کشف سوخت قاچاق در قروه
 – فرمانده انتظامي استان از کشف 20 هزار و 200 ليتر سوخت قاچاق در قروه خبر داد.

به گزارش خبرنگار خبرگزاري پليس، سردار ""علي آزادي"" در تشريح جزئيات اين خبر بيان داشت: ماموران  انتظامي قروه با اشراف اطلاعاتي انباري حاوي سوخت قاچاق در يکي از محلات شهرستان شناسايي کردند.
وي افزود: ماموران انتظامي قروه با هماهنگي مراجع قضايي در بازرسي از محل مورد نظر 20 هزار و 200 ليتر سوخت قاچاق که به صورت غير قانوني و خارج از شبکه قانوني توزيع ، نگهداري شده بود، کشف کردند.
فرمانده انتظامي استان با بيان اينکه کارشناسان ارزش سوخت قاچاق کشف شده را 7 ميليارد ريال برآورد کردند، گفت: در اين رابطه يک نفر به اتهام قاچاق سوخت  دستگير و به همراه پرونده به مراجع قضائي معرفي شدند.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/24969
850,24970,2025-03-24T20:04:11+00:00,2025-04-18T09:23:47.830598,"#اطلاع_رسانی| فراخوان سراسری نُهمین جشنواره ملّی تولیدات هنری و سینمایی حوزه دفاع مقدس و مقاومت...

🖇 بخش های جشنواره؛
🔰بخش هنری
🔰بخش هنرهای تجسمی
🔰بخش فیلم و سریال
🔰بخش موسیقی و سرود
🔰بخش رادیویی
🔰بخش ویژه دانش آموزی

💠 موضوعات؛

❇️بخش هنری:
1⃣هنرهای نمایشی
2⃣تئاتر خیابانی

❇️بخش هنرهای تجسمی:
1⃣عکس
2⃣تئاتر 
3⃣طراحی پوستر و بیلبورد

❇️بخش فیلم و سریال:
1⃣فیلم داستانی کوتاه
2⃣انیمیشن
3⃣مستند کوتاه
4⃣نماهنگ

❇️بخش موسیقی و سرود:
1⃣موسیقی باکلام و بی‌کلام
2⃣سرود

❇️بخش رادیویی:
1⃣نمایش رادیویی
2⃣پادکست

❇️بخش ویژه دانش آموزی:
1⃣تئاتر صحنه‌ای
2⃣نقاشی
3⃣فیلم کوتاه ۱۸۰ ثانیه‌ای
4⃣عکس

🛂 مهلت ارسال: ۳۰ اردیبهشت ماه سال ۱۴۰۴

📍دبیر خانه ارسال آثار:
📌 استان کُردستان ، شهرستان سنندج ، بلوار کُردستان ، خیابان ناصر خسرو ، باشگاه افسران سابق ، باغ موزه دفاع مقدس و مقاومت ، بنیاد حفظ آثار و نشر ارزش های دفاع مقدس و مقاومت کُردستان ، کُد پُستی؛ ۶۶١٣۶۴۶٧٣٧

☎️ شماره شبکەهای اجتماعی فضای مجازی جهت ارسال آثار و کسب اطلاعات بیشتر:
09188726952

 💯 کلیه آثار برگزیده به دبیرخانه ملّی جشنواره ارسال خواهد شد.

💥اختتامیه جشنواره ملّی ، خرداد ماه سال هزار و چهار صد و چهار ، به میزبانی#استان_بوشهرخواهد بود.

📌 معاونت هنری و سینمایی اداره کُل حفظ آثار و نشر ارزش های دفاع مقدس و مقاومت استان کُردستان
[٠٩١٨٨٧٢۶٩۵٢]#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestan",https://eitaa.com/police_kamyaran/24970
851,24971,2025-03-24T20:04:11+00:00,2025-04-18T09:23:47.830832,"🎥 خط ونشان ۱۷ ثانیه ای سردار رادان
 
✍️محمدرضا طورانی 
استاد دانشگاه

🔸️سرداراحمدرضا رادان فرمانده فراجا در ۱۷ ثانیه زاویه برخورد پلیس با  اراذل و اوباش رادر ۱۴۰۴ صریح گفت. این ادبیات، مردم را امیدوار می کند#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/24971
852,24972,2025-03-24T20:04:11+00:00,2025-04-18T09:23:47.831011,"شلیک موشک از سمت یمن به تل آویو

رسانه های رژیم صهیونیستی از به صدا درآمدن آژیر هشدار در تل آویو و قدس اشغالی و حومه آن و بیش از ۲۰۰ شهرک صهیونیست نشین در مرکز فلسطین اشغالی پس از شلیک موشک از سمت یمن خبر دادند.

الجزیره نیز از آماده باش گسترده جنگنده های رژیم صهیونیستی در مناطق مختلف فلسطین اشغالی خبر دادند.

ارتش رژیم صهیونیستی اعلام کرد که شلیک موشک از سمت یمن به فلسطین اشغالی را رصد کرده است.

ارتش اشغالگران از فعال شدن آژیر هشدار در مناطق مختلف فلسطین اشغالی در پی شلیک موشک از سمت یمن خبر داده است.

الجزیره به نقل از منابع خود در صدای انفجارهایی در تل آویو، قدس اشغالی و منطقه ساحل در جنوب تل آویو در پی شلیک موشک از سمت یمن خبر داد.

کانال سیزدهم تلویزیون رژیم صهیونیستی مدعی شده است که ارتش این رژیم موفق به رهگیری یک موشک شلیک شده از سمت یمن شده است.#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/24972
853,24959,2025-03-24T09:48:49+00:00,2025-04-18T09:23:51.610148,"❗️هنگام تصادف، جای امن بایستید...#نه_به_تصادف#امین_اصفهان#نگید_نگفتیم#شوخی_نیست#بشنو_از_من#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/24959
854,24947,2025-03-24T02:15:24+00:00,2025-04-18T09:23:55.197183,"🎥 ماموریت در شب قدر

🔹 روایت لحظه شهادت شهید مدافع وطن کوروش حاجیمرادی توسط همسرش#شب_قدر#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/24947
855,24948,2025-03-24T02:20:28+00:00,2025-04-18T09:23:55.197338,"پیامبر اکرم صلی‌الله علیه وآله وسلم:

به فرزندان خود احترام بگذارید و آن‌ها را نیکو تربیت کنید تا مورد غفران پروردگار قرار گیرد.#خادمان_امین#پلیس_کامیاران💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/24948
856,24949,2025-03-24T02:24:15+00:00,2025-04-18T09:23:55.197464,"🤲 دعای روز بیست و سوم ماه مبارک رمضان

🤲 اللّهُمَّ اغْسِلْنِی فِیهِ مِنَ الذُّنُوبِ، وَطَهِّرْنِی فِیهِ مِنَ الْعُیوبِ، وَامْتَحِنْ قَلْبِی فِیهِ بِتَقْوَی الْقُلُوبِ، یا مُقِیلَ عَثَراتِ الْمُذْنِبِینَ.

🤲 خدایا ، در این ماه از گناهانم شست وشویم ده و از عیب ها پاکم کن و دلم را به پرهیزکاری دل ها بیازمای، ای نادیده گیرنده لغزش های اهل گناه



💢【کانال پلیس کامیاران】👇
پیام رسان ایتا:https://eitaa.com/police_kamyaranپیام رسان سروش:https://splus.ir/police_kamyaran",https://eitaa.com/police_kamyaran/24949
857,24950,2025-03-24T08:23:18+00:00,2025-04-18T09:23:55.197659,"#زندگی_با_آیه_ها🔰 مسابقه روز بیست و سوم : 

در کدام آیه به شنیدن نظرات مختلف و انتخاب برترین نظر، توصیه شده است؟


1 -  فَبَشِّرْ عِباد الَّذِينَ يَسْتَمِعُونَ الْقَوْلَ فَيَتَّبِعُونَ أَحْسَنَهُ ﴿۱۸ زمر﴾

2 - وَمَا لَكُمْ لَا تُقَاتِلُونَ فِي سَبِيلِ اللَّهِ وَالْمُسْتَضْعَفِينَ مِنَ الرِّجَالِ وَالنِّسَاءِ وَالْوِلْدَانِ ﴿۷۵ نساء﴾

3 -   إِنَّ اللَّهَ يُحِبُّ الَّذِينَ يُقَاتِلُونَ فِي سَبِيلِهِ صَفًّا كَأَنَّهُمْ بُنْيَانٌ مَرْصُوصٌ ﴿۴ صف﴾

4 -  وَ آتِ ذَا الْقُرْبى‏ حَقَّهُ وَ الْمِسْكينَ وَ ابْنَ السَّبيلِ وَ لا تُبَذِّرْ تَبْذيراً ﴿۲۶ اسراء﴾

 
📣 هر روز به قید قرعه 5 کارت 10میلیون ریالی به عزیزانی که جواب صحیح را ارسال کرده باشند اهدا می گردد .
 
🙏لطفا گزینه صحیح را به 30001988 پیامک کنید.#زندگی_با_آیه_ها#رمضان_۱۴۰۳zendegibaayeha.ir📌به جمع بزرگ ما بپیوندید👇🏼👇🏼
┈┈┅┅•••❁🇮🇷❁•••┅┅┈┈https://eitaa.com/nehzatkamyaran",https://eitaa.com/police_kamyaran/24950
858,24951,2025-03-24T09:48:49+00:00,2025-04-18T09:23:55.197862,"🎥کاهش تلفات جاده‌ای در مازندران

🔸سردار رادان فرمانده کل انتظامی کشور در ساری: 

🔹تلفات جاده‌ای در مازندران ، نسبت به کشور کاهش بیشتری داشت

🔹 سرعت زیاد ، خستگی و سبقت غیر مجاز ، مهمترین علل تصادفات جاده ای است#شعار_سال۱۴۰۴#سرمایه_گذاری_برای_تولید#پلیس_کردستان#خادمان_امین🔸همراه ما باشید در👇
پیام رسان سروش :https://splus.ir/policekurdestanپیام رسان ایتا :https://eitaa.com/police_kordestanپیام رسان بله:https://ble.ir/policekordestanپیام رسان روبیکا:https://rubika.ir/police_kurdestan",https://eitaa.com/police_kamyaran/24951
