Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
43,4282,2025-04-06T04:15:42+00:00,2025-04-15T02:43:33.104583,"💢اداره نظارت بر امکان عمومی استان همدان🔻پلمب ۵ واحد خانه مسافر غیر مجازدر همداندر اجرای طرح نظارت بر مراکز اقامتی و خانه مسافر ها و  نظارت بر سوییت منزل های غیر مجاز تعداد۵ واحد مرکز غیر مجاز خانه مسافر واقع در میدان باباطاهر شهر همدان شناسایی و با  اخطار قبلی پلمب گردید.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4282
44,4283,2025-04-06T18:25:05+00:00,2025-04-15T02:43:33.104803,"🖤سالروز تخریب قبور ائمه بقیع(ع) تسلیت باد.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4283
45,4284,2025-04-07T02:02:15+00:00,2025-04-15T02:43:33.104960,"🚨 حذف محتوای هنجار شکنانه صفحه اینستاگرامی صنفی  سالن زیبایی در فیروزآباد استان فارس
 
 💢 برابر رصد کارشناسان نظارت بر کسب و کارهای مجازی  اداره‌ نظارت بر اماکن عمومی صفحه اینستاگرامی مربوط به آرایشگاه زنانه که اقدام به تبلیغات هنجار شکنانه، تهیه فیلم و ویدیو با محتوای نامتعارف و انتشار درفضای مجازی می‌نمود .
در راستای  اجرای قوانین و مقررات و انتظام بخشی انتظامی شناسائی و نسبت به  پاکسازی، حذف محتوا صفحه موصوف اقدام گردید.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4284
46,4285,2025-04-07T02:04:30+00:00,2025-04-15T02:43:33.105108,"🛑 اداره نظارت بر اماکن عمومی استان فارس _ شهرستان خفر
📣کشف یک تن برنج تنظیم بازاری عرضه شده خارج از شبکه در  شهرستان خفر استان فارس توسط مامورین پلیس نظارت براماکن عمومی. 

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4285
47,4286,2025-04-07T02:09:37+00:00,2025-04-15T02:43:33.105244,"🔻خراسان جنوبی✅ تشدید نظارت  پلیس اماکن استان خراسان جنوبی بر مجوز فعالیت و نحوه تبلیغات آرایشگاه های بانوان در راستای  تامین امنیت و ارتقای سلامت و آرامش برای شهروندان. 

🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4286
48,4287,2025-04-07T03:11:29+00:00,2025-04-15T02:43:33.105397,"دوشنبه هجدهم فروردین ماه ۱۴۰۴

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4287
49,4288,2025-04-07T17:53:44+00:00,2025-04-15T02:43:33.105539,"✅ در پی انتشار محتوای مجرمانه در بستر فضای مجازی مبنی بر اصلاح و آرایش موی سر دختران توسط متصدی   مرد در یک واحد صنفی واقع در شرق تهران موضوع در دستور کار عوامل پلیس نظارت بر اماکن عمومی  تهران بزرگ قرار گرفته و پس از صحت و سقم موضوع و طی هماهنگی قضایی در مورخه ۱۴۰۴/۰۱/۱۸  از واحد صنفی بازدید و ضمن پلمب واحد صنفی متصدی به مرجع قضایی معرفی گردید .
ضمن اینکه صفحه مجازی اینستاگرام  خانم بهار صفرزاده که دارای صفحات نامتعارف بوده در حال بررسی و پاکسازی صفحات و ثبت لوگو در صفحه ایشان توسط کارشناس این پلیس می باشد .
 
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4288
50,4289,2025-04-07T17:54:44+00:00,2025-04-15T02:43:33.105690,"🚨پلمب تعداد ۲۶ واحد صنفی در اجرای طرح بازدید و نظارت بر واحد های صنفی استان بوشهر و اعمال ماده ۲۷ (اخذ پروانه کسب) و ۲۸ ق.ن.ص (تخلفات صنفی)

🖊️ در راستای اجرای طرح فوق الذکر مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی استان  از  واحد های صنفی در رسته های مختلف شغلی بازدید به عمل آورده که اهداف اجرای طرح مذکور به شرح ذیل می باشد ؛
📎 تمامی تذکرات لازم در خصوص رعایت قوانین و مقررات انتظامی و رعایت شئونات اسلامی به متصدی ها ارائه و تعهد اخذ گردید. 
📝در راستای اجرای طرح موصوف تعداد ۴ واحد صنفی بدلیل نداشتن پروانه کسب معتبر و تخلفات صنفی توسط مامورین اداره نظارت بر اماکن عمومی با رعایت حقوق شهروندی و موازین شرعی و قانونی  پلمب گردید.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4289
51,4290,2025-04-07T21:20:17+00:00,2025-04-15T02:43:33.105833,"سه شنبه نوزدهم فروردین ماه ۱۴۰۴

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4290
52,4278,2025-04-04T20:34:31+00:00,2025-04-15T02:43:36.739881,"🔰 پلیس نظارت بر اماکن عمومی فراجا

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4278
53,4266,2025-04-02T02:24:44+00:00,2025-04-15T02:43:40.578293,"چهارشنبه سیزدهم فروردین ماه ۱۴۰۴

🔰 پلیس نظارت بر اماکن عمومی فراجا

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4266
54,4267,2025-04-03T03:34:30+00:00,2025-04-15T02:43:40.578466,"پنج شنبه چهاردهم فروردین ماه ۱۴۰۴

🔰 پلیس نظارت بر اماکن عمومی فراجا

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4267
55,4268,2025-04-03T03:40:30+00:00,2025-04-15T02:43:40.578692,"‌
💢 پلیس، سرکرده باند بزرگ قاچاق انسان را بازداشت کرد

🔹سخنگوی فراجا: سرکرده این باند در پوشش مهاجرت به کشورهای دیگر، باعث قربانی شدن ۱۴ نفر از هموطنامون شده بود.

🆔@S_Etelaat_faraja🔰 پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4268
56,4269,2025-04-03T13:58:56+00:00,2025-04-15T02:43:40.578864,"💢 فرمانده کل انتظامي کشور گفت: در سال جاري به گونه اي برنامه ريزي خواهد شد که حضور پليس در جامعه يک حضور هوشمندانه تر توام با آمادگي و هوشياري و اشراف اطلاعاتي بيشتر باشد.

🆔@S_Etelaat_faraja🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4269
57,4270,2025-04-03T19:14:53+00:00,2025-04-15T02:43:40.579023,"🚨 برخورد با کافه رستوران های هنجار شکن و  کشف کالای قاچاق و غیر مجاز در تهران بزرگ توسط عوامل پلیس اماکن

🔻 در راستای اجرای طرح نوروز و بازدید و سرکشی از واحد‌های صنفی در روز ۵ شنبه مورخ چهاردهم فروردین از رستورانی واقع در  سعادت آباد و در اجرای دستور قضایی اخذ شده انبار کافه رستوران مورد بازدید قرار گرفته که اقلام غیر مجاز و قاچاق ذیل کشف  گردید:

۱ـ آبجو ((بدون الکل )) قاچاق با مارک بالتیک به تعداد۱۹۲ قوطی.
۲- نوشابه خارجی قاچاق  با مارک پرپر تعداد ۱۲۸ بطری
۳ـ بیسیم با مارک موتورولا  تعداد ۱۳ دستگاه .
۴ـ انواع تنباکوی قلیان خارجی وغیره مجاز تعداد ۲۴۳۶ بسته.
کلیه کشفیات به مقر منتقل و متصدی مربوطه به دادسرا اعزام گردید.
🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4270
58,4271,2025-04-04T01:54:39+00:00,2025-04-15T02:43:40.579183,"جمعه پانزدهم فروردین ماه ۱۴۰۴

🔰 پلیس نظارت بر اماکن عمومی فراجا

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4271
59,4272,2025-04-04T01:56:51+00:00,2025-04-15T02:43:40.579354,"🔰 پلیس نظارت بر اماکن عمومی فراجا

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4272
60,4273,2025-04-04T20:04:48+00:00,2025-04-15T02:43:40.579472,"💢پلیس نظارت براماکن عمومی فرماندهی انتظامی استان اصفهان 

رییس پلیس نظارت براماکن عمومی استان  اصفهان از کشف ۱۵ هزار نخ سیگار قاچاق و ۵۰ پاکت تنباکو قاچاق و ۱۲ قوطی مشروبات الکلی خارجی از واحد صنفی متخلف در سطح شهر اصفهان توسط گشت ویژه نظارت بر اماکن عمومی خبر داد.
گفتنی است؛ متصدی واحد صنفی متخلف جهت سیر مراحل قانونی به مراجع مربوطه معرفی گردید.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4273
61,4274,2025-04-04T20:08:44+00:00,2025-04-15T02:43:40.579589,"🔻اداره نظارت بر اماكن عمومی ویژه شرق استان تهران 

💢 عوامل اداره اماکن شهرستان پاکدشت  در اجرای طرح نوروز و اخبار دریافتی مبنی بر اعلام موقعیت مکانی  یک واحدصنفی دخانیاتی که در امر نگهداری و فروش سیگار وتنباکو قاچاق فعالیت می نمود را پس از هماهنگی قضایی به نشانی  واحدصنفی اعزام که در بازرسی به عمل آمده مقادیر قابل توجهی انواع سیگار و تنباکو قاچاق کشف  و نسبت به  دستگیری یک نفر و پلمب واحد صنفی در این خصوص اقدام گردید.


🔰پلیس نظارت براماکن عمومی فراجا 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/4274
